trade_date,open,high,low,close,volume,change_pct,article_count,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,bullish_ratio,push_net_avg,news_article_count,news_avg_sentiment,news_max_sentiment,news_min_sentiment,news_sentiment_std,news_bullish_ratio,news_available,sma_5,sma_20,ema_12,volume_change_pct,price_vs_sma_5,price_vs_sma_20,intraday_volatility,volatility_5d,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_momentum,article_count_ma3,discussion_heat,news_sentiment_lag1,news_sentiment_lag2,sentiment_divergence,next_change_pct,label
2025-11-25,1415.65,1415.65,1395.78,1405.71,27427405,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.778,1444.953,1415.6852963157226,-65.34084345192974,0.7115744767434374,-2.715866882867466,1.4135205696765418,3.5682110363598154,-0.3583,0.05,-0.908,0.1209904761904761,2.3333333333333335,0.0,0.0,0.0,0.0,1.77,1.0
2025-11-28,1430.55,1445.45,1425.58,1430.55,23152513,0.35,4.0,-0.2125,0.8,-0.9,0.7192,0.25,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.674,1435.2675,1420.8975918963251,5.048776815951017,1.337135910982279,-0.328684374167183,1.3889762678690096,1.518887750954622,-0.16,-0.21,0.0,0.06280476190476184,6.333333333333333,0.6315789473684211,0.0,0.0,-0.2125,-2.08,0.0
2025-12-01,1435.52,1435.52,1400.75,1400.75,30559208,-2.08,5.0,0.26,0.7,0.0,0.2881,0.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.628,1430.3005,1417.7979623738136,31.99089014656853,-1.2602317168419015,-2.0660343752938672,2.4822416562555762,1.9248636315334107,-0.2125,-0.16,-0.21,0.052614285714285614,4.666666666666667,1.0714285714285714,0.0,0.0,0.26,1.42,1.0
2025-12-02,1420.61,1430.55,1410.68,1420.61,23544477,1.42,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.6079999999997,1426.575,1418.230583547073,-22.954557591937597,-0.07020219357233641,-0.41813434274399497,1.3986949268272004,1.5390159193458626,0.26,-0.2125,-0.16,0.1130904761904761,3.3333333333333335,0.3,0.0,0.0,0.0,1.4,1.0
2025-12-04,1435.52,1440.48,1420.61,1435.52,20696944,-0.34,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.5819999999999,1425.085,1423.7868675100344,1.9476552025117222,0.6971187907815968,0.7322370244581864,1.3841674097191343,1.4515853402401084,-0.0,0.0,0.26,0.046071428571428555,1.6666666666666667,0.6,0.0,0.0,0.0,1.04,1.0
2025-12-05,1435.52,1450.42,1430.55,1450.42,21072604,1.04,5.0,0.83,0.9,0.75,0.0671,1.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.556,1425.0849999999998,1427.8842725084905,1.8150505697845931,1.4594741304293104,1.777788693306032,1.3699480150577155,1.507089911053747,0.0,-0.0,0.0,0.17416666666666655,3.0,1.6666666666666667,0.0,0.0,0.83,2.4,1.0
2025-12-08,1455.38,1485.19,1450.42,1485.19,24257260,2.4,3.0,0.3833,0.4,0.35,0.0289,1.0,30.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.444,1426.0785,1436.700538276415,15.112778658014925,2.6787072295920265,4.145038299083814,2.3411146048653695,0.9904948258320128,0.83,0.0,-0.0,0.22431904761904753,3.0,1.0,0.0,0.0,0.3833,-1.0,0.0
2025-12-09,1485.19,1490.15,1470.29,1470.29,24235825,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.38,1426.824,1441.8681477723512,-0.0883652976469751,0.9551078701987018,3.046346290782878,1.3507539328976004,1.366308896260282,0.3833,0.83,0.0,0.19396190476190467,2.6666666666666665,0.0,0.0,0.0,0.0,1.69,1.0
2025-12-10,1480.22,1495.12,1475.25,1495.12,23319221,1.69,1.0,0.65,0.65,0.65,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.308,1428.314,1450.0607404227587,-3.782021037039174,1.895443901348585,4.677262842764253,1.3289903151586422,1.4089428661233891,0.0,0.3833,0.83,0.0782476190476189,1.3333333333333333,0.75,0.0,0.0,0.65,-2.0,0.0
2025-12-11,1505.09,1510.07,1460.24,1465.22,28924982,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.248,1429.0539999999999,1452.3929342038728,24.039229269279616,-0.5449184387150039,2.530765107546683,3.400854479190833,1.856766005720697,0.65,0.0,0.3833,-0.04951904761904771,1.0,2.0,0.0,0.0,0.0,0.68,1.0
2025-12-12,1470.2,1480.17,1465.22,1475.19,22107664,0.68,3.0,0.5667,0.9,0.3,0.3055,1.0,22.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.2019999999998,1431.783,1455.9001750955845,-23.56896194438427,-0.20376105566084451,3.031674492573257,1.013428778665802,1.833842959470628,0.0,0.65,0.0,0.058423809523809545,2.0,1.5,0.0,0.0,0.5667,-2.03,0.0
2025-12-15,1445.28,1450.27,1440.3,1445.28,25889058,-2.03,3.0,0.2333,0.8,-0.5,0.6658,0.6667,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.22,1432.271,1454.266302003956,17.104448484471256,-1.696344764729092,0.9082778328961498,0.6898317281080502,1.6601415602291252,0.5667,0.0,0.65,-0.11380476190476196,2.6666666666666665,1.125,0.0,0.0,0.2333,-1.03,0.0
2025-12-19,1450.27,1450.27,1425.35,1425.35,38763280,0.0,2.0,0.4,0.6,0.2,0.2828,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.3319999999999,1437.441,1440.63729167886,26.950636494184742,-0.3483107418417522,-0.8411475671001537,1.7483425123653893,0.8629426400404573,0.1,0.4,0.5,-0.014285714285714346,1.3333333333333333,1.5,0.0,0.0,0.4,2.45,1.0
2025-12-22,1460.24,1465.22,1450.27,1460.24,22661665,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.3239999999998,1442.154,1443.6530929590353,-41.53831925471735,1.8778726931245253,1.254096303168733,1.0238043061414592,1.3187986957833984,0.4,0.1,0.4,-0.14761904761904773,1.0,0.0,0.0,0.0,0.0,1.71,1.0
2025-12-24,1490.14,1495.12,1480.17,1490.14,12987261,0.34,2.0,0.55,0.8,0.3,0.3536,1.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.2459999999999,1449.1055000000001,1456.2068890416763,-37.37781940612105,2.257271593128424,2.831712390850768,1.0032614385225427,1.117161581867185,0.9,0.0,0.4,0.07619047619047609,1.0,2.0,0.0,0.0,0.55,1.0,1.0
2025-12-26,1500.11,1505.09,1490.14,1505.09,18823612,1.0,1.0,0.7,0.7,0.7,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.194,1453.081,1463.7273676506493,44.93904449906721,2.1650916308374835,3.5792223558081084,0.9932960819618639,0.9990245242235001,0.55,0.9,0.0,0.280952380952381,1.3333333333333333,0.75,0.0,0.0,0.7,1.32,1.0
2025-12-29,1510.07,1525.02,1505.09,1525.02,21124648,1.32,3.0,0.3333,0.5,0.1,0.2082,0.6667,26.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.1280000000002,1457.8045,1473.1570033967032,12.224200116321992,2.1359186888197006,4.610734841331607,1.3068681066477859,0.7877372658443869,0.7,0.55,0.9,0.10158095238095227,2.0,1.5,0.0,0.0,0.3333,-0.65,0.0
2025-12-30,1510.07,1525.02,1505.09,1515.06,20325400,-0.65,1.0,0.5,0.5,0.5,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.092,1463.52,1479.6036182587488,-3.783485528374253,0.7292107131744499,3.521646441456213,1.3154594537510107,0.9269466004037079,0.3333,0.7,0.55,0.027771428571428447,1.6666666666666667,0.6,0.0,0.0,0.5,1.97,1.0
2025-12-31,1515.06,1544.96,1510.07,1544.96,29695967,1.97,2.0,0.9,0.95,0.85,0.0707,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.0539999999999,1469.7375,1489.6584462189414,46.10274336544422,1.9066603168488838,5.118090815536794,2.2583108947804535,0.9991646510960999,0.5,0.3333,0.7,0.023009523809523813,2.0,1.0,0.0,0.0,0.9,2.26,1.0
2026-01-02,1549.94,1579.85,1539.98,1579.85,37512761,2.26,4.0,0.0875,1.0,-0.7,0.7793,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.9959999999999,1476.706,1503.5340698775658,26.322746115659413,2.98918641248087,6.98473494385477,2.523657309238212,1.1392321975786983,0.9,0.5,0.3333,-0.07142380952380961,2.3333333333333335,1.7142857142857142,0.0,0.0,0.0875,5.36,1.0
2026-01-05,1624.7,1689.49,1619.72,1664.57,66871820,5.36,10.0,0.215,0.95,-0.9,0.6908,0.5,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.892,1488.1585,1528.3088283579402,78.26419121748995,6.301711740017822,11.854348847921772,4.191472872874074,2.1696474367970455,0.0875,0.9,0.5,-0.06856666666666678,5.333333333333333,1.875,0.0,0.0,0.215,2.1,1.0
2026-01-06,1639.65,1699.46,1639.65,1699.46,46751692,2.1,11.0,0.2636,0.9,-0.5,0.504,0.5455,31.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.78,1500.6105,1554.639777841334,-30.087603418001784,6.164494808780723,13.251240078621338,3.51935320631259,2.1315651526519166,0.215,0.0875,0.9,-0.23978571428571435,8.333333333333334,1.3199999999999998,0.0,0.0,0.2636,-1.76,0.0
2026-01-07,1659.59,1679.52,1659.59,1669.55,49857449,-1.76,4.0,-0.15,0.0,-0.3,0.1732,0.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.678,1509.8285,1572.318273558052,6.643090051157929,2.321046186808907,10.57878427914163,1.1937348387290028,2.5251098985984726,0.2636,0.215,0.0875,-0.19752380952380966,8.333333333333334,0.48,0.0,0.0,-0.15,0.6,1.0
2026-01-09,1659.59,1694.47,1649.62,1674.54,37387656,-0.3,5.0,0.12,0.6,-0.5,0.5263,0.6,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.5279999999998,1529.261,1601.9999473403805,27.971470601785665,-0.1781192325850793,9.49994801410616,2.6783474864739056,2.7151058911210058,0.4,-0.15,0.2636,-0.13896666666666674,3.3333333333333335,1.5,0.0,0.0,0.12,0.6,1.0
2026-01-12,1694.47,1699.46,1684.5,1684.5,29987449,0.6,3.0,0.2167,0.9,-0.15,0.5923,0.3333,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.514,1540.225,1614.6922631341681,-19.79318254131791,0.17757806357842418,9.367137918161314,0.8880973582665501,1.4151042364433764,0.12,0.4,-0.15,0.08088095238095228,3.0,1.0,0.0,0.0,0.2167,1.18,1.0
2026-01-14,1699.46,1709.42,1694.47,1704.44,29100816,0.0,3.0,-0.0333,0.85,-0.55,0.7687,0.3333,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.488,1564.6455,1640.1827446108541,-3.5496191808244815,0.8850018467133236,8.934579749853878,0.8771209312149472,0.5781695253124209,-0.45,0.2167,0.12,-0.14129523809523822,3.3333333333333335,0.8999999999999999,0.0,0.0,-0.0333,-1.17,0.0
2026-01-15,1679.52,1694.47,1674.54,1684.5,36391886,-1.17,3.0,0.4167,0.65,0.3,0.2021,1.0,23.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.484,1577.354,1647.000783901492,25.054520807938864,-0.35398146329689745,6.79276814209112,1.1831403977441415,0.8933196516365184,-0.0333,-0.45,0.2167,-0.0965000000000001,3.3333333333333335,0.8999999999999999,0.0,0.0,0.4167,2.96,1.0
2026-01-16,1729.36,1744.31,1704.44,1734.34,53551629,2.96,13.0,0.1115,0.8,-0.85,0.4505,0.3077,64.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.4440000000002,1592.8035,1660.4375863781856,47.15266199723751,1.8735418022560346,8.885998806506889,2.2988572021633527,1.5275732388334085,0.4167,-0.0333,-0.45,0.053309523809523696,6.333333333333333,2.0526315789473686,0.0,0.0,0.1115,1.15,1.0
2026-01-19,1719.39,1774.21,1719.39,1754.28,29580038,1.15,9.0,0.7278,0.9,0.5,0.1439,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.4,1609.25,1674.8748807815418,-44.76351410337116,2.2069447681193126,9.012272797887212,3.1249287456962365,1.53708490331536,0.1115,0.4167,-0.0333,0.26018095238095224,8.333333333333334,1.0799999999999998,0.0,0.0,0.7278,0.85,1.0
2026-01-20,1734.34,1769.23,1734.34,1769.23,29401234,0.85,4.0,0.6,0.8,0.4,0.2309,1.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.3579999999997,1626.444,1689.391052968997,-0.6044752207552961,2.30559548688012,8.779029588476458,1.9720443356714559,1.5250147540269863,0.7278,0.1115,0.4167,0.2527095238095237,8.666666666666666,0.46153846153846156,0.0,0.0,0.6,-1.97,0.0
2026-01-21,1739.33,1759.26,1734.34,1734.34,45192749,-1.97,2.0,0.925,0.95,0.9,0.0354,1.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.3380000000002,1640.1490000000001,1696.3062755891513,53.71038167989819,-0.05751041007574746,5.7428319012479845,1.4368578248786326,1.9617543169316565,0.6,0.7278,0.1115,0.42269047619047606,5.0,0.4,0.0,0.0,0.925,1.15,1.0
2026-01-22,1759.26,1764.24,1744.31,1754.28,32069478,1.15,3.0,0.3667,0.5,0.3,0.1155,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.2939999999999,1653.6055000000001,1705.2253101138972,-29.038443755656463,0.28502927466738603,6.08818125000188,1.1360786191486,1.773561388844488,0.925,0.6,0.7278,0.18565238095238085,3.0,1.0,0.0,0.0,0.3667,0.57,1.0
2026-01-23,1764.24,1769.23,1744.31,1764.24,27601167,0.57,2.0,0.825,0.85,0.8,0.0354,1.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.274,1667.3105,1714.3044931732975,-13.933220241377175,0.5108034415139814,5.81352423558779,1.412506234979372,1.3191664034533284,0.3667,0.925,0.6,0.13803809523809507,2.3333333333333335,0.8571428571428571,0.0,0.0,0.825,-0.85,0.0
2026-01-26,1759.26,1779.2,1749.29,1749.29,22960198,-0.85,2.0,0.775,0.8,0.75,0.0354,1.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.2760000000003,1679.5204999999999,1719.686878838944,-16.814394116016906,-0.2842198148980167,4.15413208710463,1.709836562262408,1.3191664034533286,0.825,0.3667,0.925,0.03685238095238086,2.3333333333333335,0.8571428571428571,0.0,0.0,0.775,1.42,1.0
2026-01-27,1754.28,1779.2,1749.29,1774.21,28985200,1.42,10.0,0.345,0.65,0.3,0.1117,1.0,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.2720000000002,1691.98,1728.0750513252603,26.241071614452103,1.0789211016867968,4.859986524663413,1.6858207314804945,1.4358551458973814,0.775,0.825,0.3667,-0.003738095238095429,4.666666666666667,2.142857142857143,0.0,0.0,0.345,2.25,1.0
2026-01-28,1784.18,1814.08,1784.18,1814.08,29301156,2.25,2.0,0.5,0.7,0.3,0.2828,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.2199999999998,1706.931,1741.3065818906048,1.09005975463341,2.4198010410903295,6.277289474501306,1.6482183806667767,1.1539584047962859,0.345,0.775,0.825,-0.07952857142857161,4.666666666666667,0.42857142857142855,0.0,0.0,0.5,-0.82,0.0
2026-01-29,1824.05,1829.03,1794.15,1799.13,32224002,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.19,1719.6395,1750.2024923689733,9.975190057347906,1.0639313781113282,4.622509543424661,1.9387148232756877,1.3672710045927212,0.5,0.345,0.775,-0.25214761904761923,4.0,0.0,0.0,0.0,0.0,-1.66,0.0
2026-01-30,1784.18,1794.15,1769.23,1769.23,40825139,-1.66,1.0,0.9,0.9,0.9,0.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.188,1729.1084999999998,1753.129801235285,26.691709490335814,-0.6713496834696889,2.320357571546274,1.4085223515314613,1.6737891145541572,0.0,0.5,0.345,-0.06357619047619051,1.0,1.0,0.0,0.0,0.9,-0.56,0.0
2026-02-02,1744.31,1759.26,1739.33,1759.26,28251381,-0.56,2.0,-0.1,0.5,-0.7,0.8485,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.182,1733.843,1754.072908737549,-30.799057414109477,-1.3415344031063585,1.46593434353629,1.1328626808999276,1.6386823975377258,0.9,0.0,0.5,-0.19690476190476197,1.0,2.0,0.0,0.0,-0.1,1.98,1.0
2026-02-03,1804.11,1804.11,1779.2,1794.15,26744162,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.17,1738.5775,1760.2386150856182,-5.335027692982508,0.3905616141721279,3.196435016558076,1.388401192765368,1.7636099341974656,-0.1,0.9,0.0,-0.07904761904761909,1.0,0.0,0.0,0.0,0.0,-0.83,0.0
2026-02-04,1779.2,1799.13,1769.23,1779.2,26952301,-0.83,4.0,0.225,0.8,-0.15,0.4628,0.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.1940000000002,1744.06,1763.1557512262923,0.7782595693220928,-0.05583661106599291,2.0148389390273325,1.6805305755395734,1.3817090866025272,0.0,-0.1,0.9,-0.22547619047619058,2.0,2.0,0.0,0.0,0.225,-1.12,0.0
2026-02-05,1759.26,1774.21,1754.28,1759.26,26299986,-1.12,2.0,0.7,0.75,0.65,0.0707,1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.22,1748.047,1762.556404883786,-2.420257179526153,-0.7312861834309531,0.6414587250800445,1.1328626808999276,1.41188526446025,0.225,0.0,-0.1,-0.009523809523809657,2.0,1.0,0.0,0.0,0.7,0.85,1.0
2026-02-06,1739.33,1774.21,1734.34,1774.21,33263592,0.85,2.0,0.875,0.9,0.85,0.0354,1.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.216,1753.0305,1764.3492656708959,26.47760344815393,0.05605634056991038,1.2081649463600297,2.247197344170088,1.311422891366469,0.7,0.225,0.0,0.22857142857142854,2.6666666666666665,0.75,0.0,0.0,0.875,1.97,1.0
2026-02-09,1824.05,1829.03,1809.1,1809.1,36529289,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.184,1759.2604999999999,1771.2339940292197,9.817631842045206,1.4533553463916196,2.832980107266664,1.101652755513795,1.4868254773173577,0.875,0.7,0.225,0.15357142857142847,1.3333333333333333,0.0,0.0,0.0,0.0,3.58,1.0
2026-02-10,1839.0,1873.89,1834.02,1873.89,41859169,3.58,3.0,0.1833,0.95,-0.25,0.6658,0.3333,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.132,1767.7329999999997,1787.027225717032,14.59070281931849,4.155225964520671,6.0052621068906,2.1276595744680913,1.962307315381561,0.0,0.875,0.7,0.08372380952380942,1.6666666666666667,1.7999999999999998,0.0,0.0,0.1833,1.86,1.0
2026-02-11,1873.89,1918.74,1868.9,1908.77,40488310,1.86,4.0,0.7625,0.95,0.6,0.1493,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.0459999999998,1777.9495000000002,1805.756883299027,-3.2749312343013814,4.587500808198816,7.357942393751893,2.6111055810810058,1.7275618657518426,0.1833,0.0,0.875,-0.07699047619047628,2.3333333333333335,1.7142857142857142,0.0,0.0,0.7625,-0.78,0.0
2026-02-23,1893.82,1928.71,1893.82,1893.82,69816209,-0.78,6.0,0.375,0.9,-0.3,0.4612,0.6667,67.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.9579999999999,1788.4155000000003,1819.3050550991768,72.435473350209,2.2604184328154355,5.893736662425461,1.8423081391050946,1.604503038326817,0.7625,0.1833,0.0,-0.005561904761904823,4.333333333333333,1.3846153846153848,0.0,0.0,0.375,3.42,1.0
2026-02-24,1908.77,1968.58,1908.77,1958.61,40961679,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.8379999999997,1799.6290000000001,1840.7365850839187,-41.32927068555098,3.6939112830216345,8.834098583652505,3.053696243764708,1.7507998172263974,0.375,0.7625,0.1833,-0.03451904761904767,3.3333333333333335,0.0,0.0,0.0,0.0,2.54,1.0
2026-02-25,1988.51,2018.41,1988.51,2008.45,40832607,2.54,11.0,0.6773,0.95,0.1,0.2582,0.9091,66.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.708,1812.3375,1866.538648917162,-0.31510427099435967,4.13447758810561,10.820970155945012,1.4887101994075078,1.7660351072388074,0.0,0.375,0.7625,-0.059676190476190605,5.666666666666667,1.9411764705882353,0.0,0.0,0.6773,-0.99,0.0
2026-02-26,1993.5,2003.46,1988.51,1988.51,58561388,-0.99,4.0,0.375,0.95,-0.25,0.6384,0.5,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.632,1823.3015,1885.3034721606755,43.41819516936549,1.8895980389745572,9.06095344077762,0.7518192013115371,1.9922098283062422,0.6773,0.0,0.375,0.011752380952380848,5.0,0.8,0.0,0.0,0.375,-1.0,0.0
2026-03-02,1933.69,1988.51,1933.69,1968.58,48884884,-1.0,4.0,0.4125,0.7,0.05,0.281,0.75,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.5939999999998,1835.0135000000002,1898.1152456744178,-16.523693051810863,0.253922144801833,7.278774788305354,2.7847483973219243,2.1622488293441133,0.375,0.6773,0.0,0.09032380952380942,6.333333333333333,0.6315789473684211,0.0,0.0,0.4125,-2.03,0.0
2026-03-03,1963.59,1973.56,1928.71,1928.71,43090471,-2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.5720000000001,1843.7350000000001,1902.8221309552766,-11.853179399996117,-2.1243578006791974,4.608851055059426,2.3253884720875564,2.4236480767636186,0.4125,0.375,0.6773,-0.10925714285714305,2.6666666666666665,0.0,0.0,0.0,0.0,-3.62,0.0
2026-03-04,1888.84,1903.79,1858.93,1858.93,68160943,-3.62,1.0,0.85,0.85,0.85,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.636,1848.4695,1896.0694954236956,58.18101176011745,-4.70133843525906,0.5659006004697474,2.4132162050211625,2.2613602101390193,0.0,0.4125,0.375,0.03657619047619037,1.6666666666666667,0.6,0.0,0.0,0.85,1.88,1.0
2026-03-05,1933.69,1953.63,1888.84,1893.82,48120463,1.88,1.0,0.65,0.65,0.65,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.7099999999998,1855.6960000000004,1895.7234192046656,-29.401705900694473,-1.7580445191444707,2.0544313292694256,3.4211276678881934,2.006506915014247,0.85,0.0,0.4125,0.07645714285714278,0.6666666666666666,1.5,0.0,0.0,0.65,-0.53,0.0
2026-03-06,1873.89,1893.82,1873.89,1883.85,30082724,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.7779999999998,1861.1779999999999,1893.8967393270248,-37.484549972015024,-1.2024472696873933,1.2181532341345118,1.0579398572073062,2.026240360865411,0.65,0.85,0.0,0.07645714285714278,0.6666666666666666,0.0,0.0,0.0,0.0,-4.23,0.0
2026-03-09,1769.23,1804.11,1764.24,1804.11,76459172,-4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.884,1860.6795000000002,1880.0833948151746,154.16306049944146,-3.7234962249530983,-3.040260292006242,2.2099539385070694,2.468872212164897,0.0,0.65,0.85,-0.11011904761904776,0.3333333333333333,0.0,0.0,0.0,0.0,2.21,1.0
2026-03-10,1863.92,1883.85,1824.05,1843.98,41375691,2.21,4.0,0.4875,0.65,0.25,0.1702,1.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.938,1862.9219999999998,1874.529026382071,-45.88524840420715,-0.6978154359488622,-1.0167897528720893,3.2429852818360265,3.0006615937156247,0.0,0.0,0.65,-0.180357142857143,1.3333333333333333,3.0,0.0,0.0,0.4875,4.86,1.0
2026-03-11,1878.87,1943.66,1868.9,1933.69,36167313,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.8899999999999,1871.145,1883.6307146309832,-12.588014542161963,3.301476048272077,3.3426057307156887,3.866183307562225,3.416894789132377,0.4875,0.0,0.0,-0.12142857142857155,1.3333333333333333,0.0,0.0,0.0,0.0,-2.84,0.0
2026-03-12,1893.82,1908.77,1878.87,1878.87,34040589,-2.84,2.0,0.425,0.85,0.0,0.601,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.9,1877.1255,1882.8982969954473,-5.8802377716033245,0.5334688854406228,0.09293464928156316,1.5913820541069947,3.697530256806561,0.0,0.4875,0.0,-0.040476190476190554,2.0,1.0,0.0,0.0,0.425,-1.06,0.0
2026-03-13,1834.02,1878.87,1834.02,1858.93,31214304,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.916,1880.3645000000001,1879.2108666884553,-8.302691237216841,-0.2675013251670073,-1.1399119691953379,2.4126782611502264,3.7202513355954854,0.425,0.0,0.4875,-0.08154761904761915,0.6666666666666666,0.0,0.0,0.0,0.0,-1.07,0.0
2026-03-16,1868.9,1873.89,1839.0,1839.0,31249086,-1.07,5.0,-0.35,0.5,-0.8,0.6285,0.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.8939999999998,1883.3545000000001,1873.024579505616,0.1114296830068584,-1.704746500870695,-2.3550797260951213,1.8972267536704785,3.0804139332239084,0.0,0.425,0.0,-0.055357142857142966,2.3333333333333335,2.142857142857143,0.0,0.0,-0.35,1.69,1.0
2026-03-17,1875.0,1880.0,1860.0,1870.0,23812211,1.69,4.0,-0.2,0.5,-0.8,0.5715,0.25,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.098,1888.8915000000002,1872.5592595816752,-23.798696064262494,-0.3250363253945133,-1.000136852752007,1.06951871657754,3.012910552937141,-0.35,0.0,0.425,-0.23511904761904776,3.0,1.3333333333333333,0.0,0.0,-0.2,1.87,1.0
2026-03-18,1900.0,1910.0,1890.0,1905.0,23068156,1.87,2.0,0.55,0.8,0.3,0.3536,1.0,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.36,1895.431,1877.550142722956,-3.1246783425529,1.8520498727517751,0.5048455997606855,1.0498687664041995,2.0180113973910037,-0.2,-0.35,0.0,-0.13035714285714298,3.6666666666666665,0.5454545454545455,0.0,0.0,0.55,-2.89,0.0
